isVegi;vegiLabel;name;content
"0";"fleisch";"pasta classica";"Lasagne Pesce Fischlasagne, Rahmsauce,  Blattspinat Saisonsalat"
"0";"fleisch";"pasta deliziosa";"Ravioli parma Peperoncini, Parmaschinken, Grana Padano und Rucola Saisonsalat"
"0";"fleisch";"Trailerburger";"Trailer Burger Schweizer Rindfleisch, Brioche Bun, Eisbergsalat, Tomaten, Essiggurke,  Pommes frites und Trailersauce"
"0";"fleisch";"Wochenspezial";"Fancy Bolognese Pappardelle mit Tomatensauce Rindsragout mit Zucchetti,  rote und gelbe Peperoni, Auberginen, und Cherry Tomaten Rucola und Grana Padano"
"1";"vegi";"Garden";"Fried Egg Salzkartoffeln Rahmspinat"
"0";"fleisch";"Trailersalat";"Bunter Herbssalat mit Feta, Feigen, Rohschinken, Eiern,  Pilzen und Apfel-Chili-Dressing"
"1";"vegi";"Vegi Menü";"Frühlingsrollen  Chili Dip  Gebratener Nudeln  Tagessalat "
"0";"fleisch";"Classic Menü";"Gebratenes Schweinschnitzel (CH) Mediteraner Sauce  Pilaw Reis  Gemüse "
"1";"vegi";"East";"VEGI SPECIAL RANI Südindische Kokosnudeln Auberginen, Bohnen, Karotten, Zwiebeln, Senf, Curry, Kokosmilch Samosa  LARGE (Beilage) + 2"
"0";"fleisch";"West";"Red Burger Red Bun, Beefburger, Lattich,  Cheddar, Zwiebeln, Jalapenos, Speck und Cocktailsauce  Pommes Frites +2"
"0";"fleisch";"WOK STREET";"SZECHUAN Hirsch Szechuan Sauce Lauch, Karotten, Peperoni Jasminreis  Add on: Fried Rice (+ 1.00/1.50)"
"1";"vegi";"WOK GREEN";"SHAANXI Togar (Sojaprodukt) Szechuan Sauce Lauch, Karotten, Peperoni Jasminreis  Add on: Fried Rice (+ 1.00/1.50)"
"0";"fleisch";"DELIGHT";"ROGAN JOSH Kalbs Hacktätschli Masala, Tomaten, Joghurtsauce Weizennudeln Kabis,  Karotten, Tandoori  Add on: XXL (+1.00/1.50)"
"1";"vegi";"GARDEN";"TOM KHA Veganer Gemüseeintopf Pleurotus, Kabis, Karotten, Blumenkohl, Zucchetti Galagant - Zitronengras - Kokosnussmilch Sauce Jasminreis   Add on: XXL (+1.00/1.50)"
"0";"fleisch";"fire";"Pochiertes MSC Fischfilet Limonen-Safransauce Reis Lauchgemüse"
"0";"fleisch";"grill";"Schnitzeljagd Schweins Cordon Bleu Zitronenschnitz Pommes soufflées Karotten"
"0";"fleisch";"Hauptgang Fleisch";"Gebratene Entenbrust mit Artischocken-Risotto, Favebohnen und Speck"
"1";"vegi";"Hauptgang Vegi";"Pasta-Auflauf mit mediterranem Gemüse, Basilikum und Pecorino"
"0";"fleisch";"Hauptgang Fisch";"Geschmorte Calamari mit Cavolo Nero, Kartoffeln und Kichererbsen"
"0";"fleisch";"Pasta";"Pasta "Centovalli" Pasta an Bolognese- Rahmsauce mit Pilzen"
"0";"fleisch";"Minestra";"Zuppa d`orzo Bündner Gerstensuppe Serviert mit einer Brezel"
"0";"fleisch";"Tagesangebot";"Fisch- Kokos- Curry Basmatireis Gemüse"
"1";"vegi";"Vegetarisch";"Kichererbsen-tandoori Basmatireis Gemüse"
"0";"fleisch";"Wochenangebot";"Schweinefleisch-Curry Basmatireis Gemüse"
"0";"fleisch";"ell";"Pouletschnitzel  mit Thymianjus Polenta Glasiertes Rübengemüse"
"1";"vegi";"classic";"Klimamontag Rotes Thai Curry mit Kürbis und Sojageschnetzeltem Cinakohl und Long Life Noodels"
"1";"vegi";"Vegetable Stew";"Czech Stew Prager Gulasch  mit Gemüse Balls Serviettenknödel Rotkraut"
"0";"fleisch";"Stew";"Czech Stew Prager Gulasch mit Schweinefleisch Serviettenknödel Rotkraut"
"1";"vegi";"green daily";"Super Food DAY Weisser Bohneneintopf mit Grünkohl und schwarzem Sesam Ebli mit Gemüse"
"0";"fleisch";"LOCAL";"Tafelspitz Rindsiedfleisch  mit Meerrettich-Apfelsauce Kartoffelstampf Wurzelgemüse"
"0";"fleisch";"STREET";"Texas Chili Dog mit  Chili con carne, Röstzwiebeln  und Käse Pommes Frites"
"1";"vegi";"GARDEN";"Quinoa Balls mit  Jogurtfüllung, Garam Masala-Sauce,  Blumenkohl, Auberginen, Karotten und Kichererbsen Couscous"
"0";"fleisch";"HOME";"Less is more Waadtländer Adrio (80 gr.) aus Kalb und Schweinefleisch Pilawreis mit Gartenerbsen, Peperonata und gelben Bohnen"
"0";"fleisch";"pizza mamma mia";"Pizza biancha Cantadou, pulled turkey, Zwiebeln, Oregano und Dill-Senfsauce Saisonsalat"
"0";"fleisch";"pasta deliziosa";"Ravioli Zucchetti, Auberginen, Tomaten, Zwiebeln, Speck und Knoblauch Saisonsalat"
"0";"fleisch";"Trailerburger";"Trailer Burger Schweizer Rindfleisch, Brioche Bun, Eisbergsalat, Tomaten, Essiggurke,  Pommes frites und Trailersauce"
"0";"fleisch";"Wochenspezial";"Texas Chili Dog mit  Chili con carne, Röstzwiebeln  und schmelzender Käse Pommes Frites"
"1";"vegi";"Garden";"Quinoa Balls mit  Jogurtfüllung, Garam Masala-Sauce,  Blumenkohl, Auberginen, Karotten und Kichererbsen Couscous"
"0";"fleisch";"Trailersalat";"Bunter Herbssalat mit Feta, Feigen, Rohschinken, Eiern,  Pilzen und Apfel-Chili-Dressing"
"1";"vegi";"Vegi Menü";"Karotten Gulasch  Polenta  Gemüse  "
"0";"fleisch";"Classic Menü";"Schweinsschnitzel mit Kräutersauce  Nudeln  Tagessalat "
"0";"fleisch";"HOME ABEND";"Chicken Tikka Masala Indischer Poulet-Curryeintopf Zitronenreis Ingwerraita"
"1";"vegi";"GARDEN ABEND";"Broccolistrudel Rahmlauch, Rüebli und Rotkraut"
"0";"fleisch";"East";"NASI GORENG Indonesisches Reisgericht Hirschgeschnetzeltes, Sellerie, Karotten, Zucchetti, Pfälzer, Lauch  LARGE (Beilage) + 2"
"1";"vegi";"West";"Vegi Crepe Crepe Natur gefüllt mit Karotten,  Wirz, Mungobohnen, Kefen,  Pilze, Sojabohnen  Country Cuts +2 Beilagensalat +2"
"0";"fleisch";"WOK STREET";"NÜA NAM TOK Schweizer Rind  Chiliöl- Pfefferminz - Zitronengrassauce lauwarmer Gemüsesalat Jasminreis  Add on: Fried Rice (+ 1.00/1.50)"
"1";"vegi";"WOK GREEN";"NAM TOK JE Bio Tofu Chiliöl- Pfefferminz - Zitronengrassauce lauwarmer Gemüsesalat Jasminreis  Add on: Fried Rice (+ 1.00/1.50)"
"0";"fleisch";"DELIGHT";"SAM SENN Pouletgeschnetzeltes - pikant rote Thai Currysauce Parfumreis Bohnen, Zwiebeln, Peperoncini, Kümmel  Add on: XXL (+1.00/1.50)"
"1";"vegi";"GARDEN";"SENTOSA Nudelgericht - Singapor Style Sellerie, Karotten, Zucchetti, Pfälzer, Ei Bohnen, Peperoncini, Kümmel  Add on: XXL (+1.00/1.50)"
"0";"fleisch";"Hauptgang Fleisch";"Kalbsbratwurst mit Röstkartoffeln, Broccoli und Tropea-Zwiebelsauce"
"1";"vegi";"Hauptgang Vegi";"Camembert-Medaillon auf Kürbisstampf mit Fenchel und Preiselbeeren"
"0";"fleisch";"Hauptgang Fisch";"Pochierter Heilbutt auf Fregola Sarda mit Karottenpüree und Schwarzwurzel"
"0";"fleisch";"Hausgemachte Pizza";"Pizza al salame Ofenfrische Pizza mit Tomaten, Mozzarella und Salami"
"0";"fleisch";"Tagesangebot";"Fisch-Kokos-Curry Basmatireis Gemüse"
"1";"vegi";"Vegetarisch";"Kichererbsen-tandoori Basmatireis Gemüse"
"0";"fleisch";"Wochenangebot";"Schweinefleisch-Curry Basmatireis Gemüse "
"0";"fleisch";"ell";"St.Galler Olma Bratwurst  mit Zwiebelsauce Rösti Erbsen und Karotten"
"0";"fleisch";"classic";"Tortellini di carne mit sizilianischer Tomatensauce Oliven und Gemüsestreifen Tagessalat"
"1";"vegi";"pot&spoon";"Schwarzes Linsendaal mit Basmatireis Gebratener Kabis oder Menusalat"
"1";"vegi";"veggie";"Gratiniertes Moussaka mit Kartoffeln, Auberginen, und Fetakäse Menusalat"
"1";"vegi";"Vegetable Stew";"Mexican Stew Chili sin carne  mit Trockenreis, Peperoni und roten Bohnen Nacho Chips Sour cream"
"0";"fleisch";"Stew";"Mexican Stew Chili con carne  mit Trockenreis, Peperoni und roten Bohnen Nacho Chips Sour cream"
"0";"fleisch";"LOCAL";"Schweinspiccata mit Tomatensugo Tagliatelle Zucchetti mit Rosmarin"
"0";"fleisch";"STREET";"Wesley Special Chaozhou Plate Gemischte Platte, mit Rind, Poulet, Ente, Calamari  und Lotuswurzel Reis"
"1";"vegi";"GARDEN";"Kartoffelgratin Florentin mit Spinat, Fenchel, Artischocken, Krautstiele, Pfälzer und Mozzarella Tagessalat"
"0";"fleisch";"HOME";"Creamy Rabbit Kaninchen- Hackbällchen mit Majoransauce Schupfnudeln Broccoli mit Mandeln"
"0";"fleisch";"SOUP";"Minestrone alla Toscana mit Speck und Teigwaren"
"0";"fleisch";"Trailerburger";"Trailer Burger Schweizer Rindfleisch, Brioche Bun, Eisbergsalat, Tomaten, Essiggurke,  Pommes frites und Trailersauce"
"0";"fleisch";"Wochenspezial";"Creamy Rabbit Kaninchen- Hackbällchen mit Bärlauchsauce Schupfnudeln Broccoli mit Mandeln"
"1";"vegi";"Garden";"Kartoffelgratin Florentin mit Spinat, Fenchel, Artischocken, Krautstiele, Pfälzer und Mozzarella Tagessalat"
"0";"fleisch";"Trailersalat";"Bunter Herbssalat mit Feta, Feigen, Rohschinken, Eiern,  Pilzen und Apfel-Chili-Dressing"
"0";"fleisch";"Suppe";"Minestrone "Toscana" mit Speck und Teigwaren"
"1";"vegi";"Vegi Menü";"Gemüse Wrap mit Sauerrahm Dip  Tex-Mex Reis Tagessalat "
"0";"fleisch";"Classic Menü";"Hamburger BBQ- DIP  Bratkartoffeln  Gemüse  "
"0";"fleisch";"HOME ABEND";"Rindshackbraten Sauce Foyot Kartoffelpüree Blumenkohl, Sellerie, Erbsen"
"1";"vegi";"GARDEN ABEND";"Penne alle cinque Pi Pasta con Pomodori,  Pepe, Parmigiano,  Prezzemolo e Panna Tagessalat"
"0";"fleisch";"SOUP";"Minestrone "Toscana" mit Speck und Teigwaren"
"1";"vegi";"East";"RAMEN Japanische vegetraische Ramennudelsuppe Gemüsebrühe, Ei, Lauch, Kürbis, Rettich, Edamame Bohnen  Large (Beilage) +2"
"0";"fleisch";"West";"American Hot Dog Wienerli, Brioche Bun Ketchup, Senf, Gewürzgurken Käse und Röstzwiebeln  Tortilla Chips + 2 Beilagensalat + 2"
"0";"fleisch";"WOK STREET";"SRI RACHA Thunfisch oder Schweizer Schwein Korma Sauce Kürbis, Pfälzer, Auberginen, Erbsen Basmatireis  Add on: Fried Rice (+1.00/1.50)"
"1";"vegi";"WOK GREEN";"SRI WARA Bio Paneer Korma Sauce Kürbis, Pfälzer, Auberginen, Erbsen Basmatireis  Add on: Fried Rice (+1.00/1.50)"
"0";"fleisch";"DELIGHT";"DAE JANG GUEM Schweizer Rindsragout Koreanische Sauce Nestnudeln Karotten, Pfälzer, Sesam  Add on: XXL (+1.00/1.50)"
"1";"vegi";"GARDEN";"TAPTI Sri Lanka Eiercurry pikante Sauce mit Mohn, Kokosnussmilch Basmatireis  Karotten, Pfälzer, Sesam  Add on: XXL (+1.00/1.50)"
"0";"fleisch";"fire";"Schweins-Geschentzeltes Jägersauce Kartoffelstock Marktgemüse"
"0";"fleisch";"grill";"MSC Moules et frit Miesmuscheln Pernodsud Tomatenwürfel Pommesfrites"
"0";"fleisch";"flame";"Entenbrust Kirsch-Jus Schupfnudeln Apfel-Rotkraut"
"0";"fleisch";"Hauptgang Fleisch";"Salsiccia-Bolognese zu Fusilli mit geräuchertem Mozzarella und Baumnüssen"
"1";"vegi";"Hauptgang Vegi";"Rösti-Auflauf mit Ei, Lauch und Gorgonzola-sauce"
"0";"fleisch";"Hauptgang Fisch";"Kabeljau an mediterraner Panade mit Balsamicolinsen, Wirsing und Chorizo"
"0";"fleisch";"Pasta";"Pasta con speck, cipolle, patate e ricotta Pasta mit Speck, Ricotta, Kartoffeln und Zwiebeln"
"0";"fleisch";"Tagesangebot";"Fisch-Kokos-Curry Basmatireis Gemüse"
"1";"vegi";"Vegetarisch";"Schwarzes Daal mit Gemüse Basmatireis Gemüse"
"0";"fleisch";"Wochenangebot";"Schweinefleisch-Curry Basmatireis Gemüse"
"0";"fleisch";"ell";"Schweinschnitzel im Ei an Basilikum-Tomatensauce Tortiglioni Rosenkohl"
"0";"fleisch";"pot&spoon";"Gemüsereis mit Miesmuscheln (NL) an Zitronensauce Menusalat"
"0";"fleisch";"classic";"Pikantes Pouletcurry (HU) mit Ananas Basmatireis Menusalat"
"1";"vegi";"pasta";"Lasagne di verdura Gemüse Lasagne mit Käsesauce gratiniert Menusalat"
"1";"vegi";"veggie";"Käswähe oder Spinatwähe mit saisonaler Salatauswahl"
"1";"vegi";"Vegetable Stew";"Swiss Alps Stew Quorngeschnetzeltes mit Safran und Gemüsewürfel Kartoffelstock Gedämpfter Broccoli"
"0";"fleisch";"Stew";"Swiss Alps Stew Emmentaler Kalbsvoressen mit Safran Kartoffelstock Gedämpfter Broccoli"
"1";"vegi";"green daily";"Chefs Day Auberginen-Piccata Tomatensugo Spaghetti Zucchetti mit Kräuter"
"0";"fleisch";"LOCAL";"New Swiss Kitchen Kalbsfleischvogel mit Kräuterkruste Sherrysauce Pastinakenstampf Chicoree- Schinkenrolle"
"0";"fleisch";"STREET";"The Taxi Driver Burger Sesambun, Beefburger  oder Bio-Burger, Cheddar,  Dillgurken, Chilimayonnaise,  Zwiebeln, Cole Slaw, Country fries + CHF 1.00 Onionrings"
"1";"vegi";"GARDEN";"Vegan Day Paella de Verduras mit Safranreis, Blumenkohl, Champignons, Artischocken,  Peperoni, Zucchetti und Kräutern"
"0";"fleisch";"HOME";"Melanzane con pollo Pasta mit Poulet Tomaten und Auberginen Reibkäse Tagessalat"
"0";"fleisch";"pizza mamma mia";"Pizza salami e provolone Hausgemachte Tomatensauce, Salami und Provolone Saisonsalat"
"0";"fleisch";"pasta deliziosa";"Tortellini tricolore Bündner Salsiz, Zwiebeln und Kartoffeln, Ricotta, Saisonsalat"
"0";"fleisch";"Trailerburger";"Trailer Burger Schweizer Rindfleisch, Brioche Bun, Eisbergsalat, Tomaten, Essiggurke,  Pommes frites und Trailersauce"
"0";"fleisch";"Wochenspezial";"Poulet  Ailerons Zitronenmayonnaise Pommes frites Cole slaw"
"1";"vegi";"Garden";"Vegan Day Paella de Verduras mit Safranreis, Blumenkohl, Champignons, Artischocken,  Peperoni, Zucchetti und Kräutern"
"0";"fleisch";"Trailersalat";"Bunter Herbssalat mit Feta, Feigen, Rohschinken, Eiern,  Pilzen und Apfel-Chili-Dressing"
"0";"fleisch";"Classic Menü";"Fleischkäse gebraten Rosmarin Jus  Kartoffelstock Gemüse  "
"0";"fleisch";"HOME ABEND";"Zürcher Art Schweinsstreifen Pilzrahmsauce Müscheli Zucchetti mit Gemüsebrunoise"
"1";"vegi";"GARDEN ABEND";"Kartoffel-Gemüsegratin mit Käse überbacken Bunter Salat"
"0";"fleisch";"FREE CHOICE";"Güggeli Abig Alpstein Drummers Zitronenmayonnaise Pommes frites Cole slaw"
"0";"fleisch";"East";"DIM SUM Gedämpfte Dim Sum mit Crevetten Asianudeln scharfe Sojasauce   LARGE (Beilage) + 2"
"1";"vegi";"West";"Vegan Falafel Poké Falafel, Basmatireis, Currysauce Peperoni, Zucchetti, Sesam Petersillie und Chili  LARGE +2"
"0";"fleisch";"WOK STREET";"POONA Schweizer Poulet Pfeffersauce Karotten, rote  Zwiebeln, Chinakohl Basmatireis  Add on: Fried Rice (+1.00/1.50)"
"1";"vegi";"WOK GREEN";"POONAN Frische  Austernseitling Pfeffersauce Karotten, rote  Zwiebeln, Chinakohl Basmatireis  Add on: Fried Rice (+1.00/1.50)"
"0";"fleisch";"DELIGHT";"KALIMANTAN MSC Hokifilet - gebraten in Kokosnussmantel Geröstete Chilisauce Basmatireis Lauch, Zwiebeln, Masala  Add on: XXL (+1.00/1.50)"
"1";"vegi";"GARDEN";"VEGI SPECIAL BANDA Mariniertes Bio Tofuschnitzel Satay Erdnuss Sauce Reisnudeln Kalte Gurkensalat  Add on: XXL (+1.00/1.50)"
"0";"fleisch";"fire";"Panierter Fleischkäse Cocktailsauce Ofenkartoffeln Karotten"
"0";"fleisch";"grill";"Senthil`s Best Gang Kua Muh Sabparod Schweinefleischstreifen Rote Currysauce Jasminreis Gemüse mit Ananas"
"0";"fleisch";"flame";"Entenbrust Kirsch-Jus Schupfnudeln Apfel-Rotkraut"
"0";"fleisch";"Hauptgang Fleisch";"Poulet-Burrito mit Langkornreis, Mais und Guacamole auf Kabissalat"
"1";"vegi";"Hauptgang Vegi";"Gebratener Tomme auf Randen-Hummus mit Wirsing und marinierten Champignons"
"0";"fleisch";"Hauptgang Fisch";"Gebratenes Lachsfilet auf Weissweingersotto mit Fenchel und Safransauce"
"0";"fleisch";"Hausgemachte Pizza";"Pizza con prosciutto e funghi Ofenfrische Pizza mit Schinken und Champignons"
"0";"fleisch";"Minestra";"Zuppa "Gulasch" Ungarische Gulaschsuppe Serviert mit einer Brezel"
"0";"fleisch";"Tagesangebot";"Fisch-Kokos-Curry Basmatireis Gemüse"
"1";"vegi";"Vegetarisch";"Schwarzes Daal mit Gemüse Basamtireis Gemüse"
"0";"fleisch";"Wochenangebot";"Chicken-Curry Basamtireis Gemüse"
"0";"fleisch";"ell";"Pollo al limone Pouletflügeli an würziger Zitronensauce Pilawreis Peperonata"
"0";"fleisch";"classic";"Rindshackbraten an Pilzsauce Kartoffelstock Broccoli"
"0";"fleisch";"pasta";"Aelpler Makkaroni mit Schinken, Kartoffeln und Zwiebeln Käsesauce Apfelkompott"
"1";"vegi";"veggie";"Risotto mit Lauch und Pilzen mit Mascarpone verfeinert Tagessalat"
"1";"vegi";"pot&spoon";"Gebratene Nudeln mit Gemüse Frühlingsrollen mit Sweet and Sour Sauce"
"1";"vegi";"Vegetable Stew";"Indian Stew Palak Paneer mit Spinat, Tomaten und Garam Masala Basmatireis Linsen Dal"
"0";"fleisch";"Stew";"Indian Stew Palak Poulet mit Spinat, Tomaten und Garam Masala Basmatireis Linsen Dal"
"1";"vegi";"green daily";"Vegan Day Kartoffel-Strudel Tomatensalsa Blumenkohl Broccoli"
"0";"fleisch";"LOCAL";"Maispoularde Supreme Cachaca-Sauce Butterspätzli Romanesco und Blumenkohl"
"0";"fleisch";"STREET";"BBQ Char Siu Hoisinsauce Jasmin-Reis  Gedämpfter Pak-Choi"
"1";"vegi";"GARDEN";"Gemüselasagne mit Pesto und Rucola"
"0";"fleisch";"HOME";"Grosi's Chuchi Rindshackbraten mit Kräuterrahmsauce Gratiniertes Kartoffelpüree Vichy Karotten"
"0";"fleisch";"pizza mamma mia";"Pizza tandoori pork Hausgemachte Tandoorisauce,  Schweinefleischstreifen und Koreander Saisonsalat"
"0";"fleisch";"pasta classica";"Pasta al tonno Estragon-Rahmsauce, MSCThon Saisonsalat"
"0";"fleisch";"pasta deliziosa";"Melanzune pomodori Tomatenrahmsauce  Schweinswurst Fenchel Saisonsalat"
"0";"fleisch";"Trailerburger";"Trailer Burger Schweizer Rindfleisch, Brioche Bun, Eisbergsalat, Tomaten, Essiggurke,  Pommes frites und Trailersauce"
"0";"fleisch";"Wochenspezial";"BBQ Char Siew Hoisinsauce Jasmin-Reis  Gedämpfter Pak-Choi"
"1";"vegi";"Garden";"Gemüselasagne mit Pesto und Rucola Tagessalat"
"0";"fleisch";"Trailersalat";"Bunter Herbssalat mit Feta, Feigen, Rohschinken, Eiern,  Pilzen und Apfel-Chili-Dressing"
"1";"vegi";"Vegi Menü";"Blätterteigpastetli mit Pilzfüllung  Risi Bisi  Karotten "
"0";"fleisch";"Classic Menü";"Pouletschnitzel Pfeffersauce  Teigwaren  Gemüse  "
"0";"fleisch";"HOME ABEND";"Emmentaler Brätschnitzel Marsalasauce Schupfnudeln Karotten"
"1";"vegi";"GARDEN ABEND";"Paella de Verduras mit Safranreis, Blumenkohl, Champignons, Artischocken,  Peperoni, Zucchetti, Kräutern und Cherry  Tomaten"
"1";"vegi";"East";"KO LIPE Veganes grünes Thaicurry Bohnen, Pfälzer, Kürbis, Zucchetti, hausgemachter Saitan Vollkornreis  LARGE (Beilage) + 2"
"0";"fleisch";"West";"Chicken Burrito Poulet, Indianerbohnen, Mais Guacamole und Peperonie  Country Cuts +2 Beilagensalat +2"
"0";"fleisch";"WOK STREET";"KRA  BIH Ente  gelbe Thai Currysauce Zwiebeln, Kartoffeln, Kürbis, Koriander Basmatireis  Add on: Fried Rice (+1.00/1.50)"
"1";"vegi";"WOK GREEN";"SURAD Hausgemachter Saitan gelbe Thai Currysauce Zwiebeln, Kartoffeln, Kürbis, Koriander Basmatireis  Add on: Fried Rice (+1.00/1.50)"
"0";"fleisch";"DELIGHT";"MUH KRA TIEM Schweizer Schweingeschnetzeltes Knoblauch-Austernsauce Asianudeln Broccoli, Karotten, Chili  Add on: XXL (+1.00/1.50)"
"1";"vegi";"GARDEN";"GUGONG Knackerbsen nach chinesischer Art Karotten, Shitake Pilze Asianudeln  Add on: XXL (+1.00/1.50)"
"0";"fleisch";"fire";"Schweins-Bratwurst Zwiebelsauce Pasta Broccoli"
"0";"fleisch";"grill";"Ausverkauft"
"0";"fleisch";"Hauptgang Fleisch";"Saucisson Vaudoise mit Oliven-Kartoffelstampf, Lauch, Sauerkraut und Senf-Mayo Dip"
"1";"vegi";"Hauptgang Vegi";"Gelber Erbsen-Eintopf mit Fregola Sarda, rotem Chicorée und Karotten"
"0";"fleisch";"Hauptgang Fisch";"Rotbarben-Ragout mit Miesmuschel-Risotto, Tomaten und Oliven"
"0";"fleisch";"Pasta";"Pasta alla panna e senape con prosciutto Pasta mit Senfrahmsauce, Schinken und Lauch"
"0";"fleisch";"Tagesangebot";"Fisch-Kokos-Curry Basmatireis Gemüse"
"1";"vegi";"Vegetarisch";"Schwarzes Daal mit Gemüse Basmatireis Gemüse"
"0";"fleisch";"Wochenangebot";"Chicken-Curry Basmatireis Gemüse"
"0";"fleisch";"ell";"Fisch Knusperli  mit Tartarsauce Salzkartoffeln Spinat"
"1";"vegi";"Vegetable Stew";"German Stew Pichelsteiner Eintopf  mit Sojageschnetzeltem, Möhren,  Sellerie, Wirz und Salzkartoffeln Vollkornbrot"
"0";"fleisch";"Stew";"German Stew Pichelsteiner Eintopf mit Rind-, Lamm- und Schweinefleisch Möhren, Sellerie, Wirz und Salzkartoffeln Vollkornbrot"
"1";"vegi";"green daily";"Hiltl Day Kürbis-Marroni-Gulasch Spinatspätzli Ofentomate"
"1";"vegi";"LOCAL";"Champignons & Spinat Plätzli mit Olivenmayo Pommes frites Ofen Peperoni mit Thymian"
"0";"fleisch";"STREET";"Fancy Carbonara Spaghetti Tricolore mit Rahmsauce, Spiegelei, Bacon Chips Gehobelte Parmesan"
"1";"vegi";"GARDEN";"Chäs-Rösti mit Tomaten und  Raclettekäse überbacken Geröstete Zwiebeln Lauchgemüse"
"0";"fleisch";"HOME";"Poulet Szechuan mit Mungobohnenkeimling, Kefen,  Bambussprossen, Mu-Err-Pilz,  Sojabohnen und Sesamöl Jasminreis"
"0";"fleisch";"pizza mamma mia";"Pizza alla pancetta  e pecorino Hausgemachte Tomatensauce, Speck, Peperonistreifen, Pecorino und Mozzarella Saisonsalat"
"0";"fleisch";"pasta deliziosa";"Ravioli francescana Tomatenrahmsauce, Schinkenwürfel , Rindshackfleisch, Champignons, Erbsen und Petersilie Saisonsalat"
"0";"fleisch";"Trailerburger";"Trailer Burger Schweizer Rindfleisch, Brioche Bun, Eisbergsalat, Tomaten, Essiggurke,  Pommes frites und Trailersauce"
"0";"fleisch";"Wochenspezial";"Fancy Carbonara Spaghetti Tricolore mit Rahmsauce, Spiegelei, Bacon Chips Gehobelte Parmesan"
"1";"vegi";"Garden";"Chäs-Rösti mit Tomaten und  Raclettekäse überbacken Geröstete Zwiebeln Lauchgemüse"
"0";"fleisch";"Trailersalat";"Bunter Herbssalat mit Feta, Feigen, Rohschinken, Eiern,  Pilzen und Apfel-Chili-Dressing"
"0";"fleisch";"Suppe";"Linsensuppe mit Chorizo und Balsamico"
"1";"vegi";"Vegi Menü";"Risotto  al arrabbiata an pikanter Tomatensauce mit Oliven und Kapern Tagessalat "
"0";"fleisch";"Classic Menü";"Nasi Gorend mit Schweinefleisch und Gemüse Tagessalat "
"0";"fleisch";"SOUP";"Linsensuppe mit Chorizo und Balsamico"
"0";"fleisch";"Classic Pot";"Rindsgehacktes mit Hörnli der Alumni Lounge Klassiker mit Apfelmuus und Hartkäse"
"1";"vegi";"Budget Pot";"Vegan Day Ofenfrisches Gemüse Tomatensauce 5 Korn-Spaghetti"
"1";"vegi";"World Pot";"Paella Spanische Reispfanne mit Gemüse, Tofu, Oliven Gebackene Zwiebelringe"
"0";"fleisch";"Promo Pot";"Grill-Schneke mit Senfsauce Spätzli Rosenkohl mit Kernen"
"0";"fleisch";"fire";"Ausverkauft"
"0";"fleisch";"grill";"Schnitzeljagd Paniertes Schweinsschnitzel Pommes Frites Erbsen und Karotten"
"1";"vegi";"flame";"Heute und die ganze Woche  Raclette plausch auf unserer kleinen Terrasse "
"0";"fleisch";"Hauptgang Fleisch";"Wildschweinentrecôte mit Marroni-Kürbispfanne, Gerste und Sauerkirschen"
"1";"vegi";"Hauptgang Vegi";"Tomatenrisotto mit Mozzarella, Zucchetti und Basilikumpesto"
"0";"fleisch";"Hauptgang Fisch";"Gegrillter Pulpo auf Kartoffelstampf mit Fenchel und Oliven"
"0";"fleisch";"Pasta";"Pasta con melanzane e salame Pasta an Olivenöl mit Rosmarin, Auberginen, Tomaten und Salami"
